game,score,mean_reward,eps,time,loss
232,19,331,0.0,337,34.37742445878023
233,7,56,0.0,126,34.74462915405514
234,5,45,0.0,117,37.09617834980205
235,7,34,0.0,96,36.09777658993436
236,8,50,0.0,105,33.5910431169114
237,4,6,0.0,87,35.575793818994
238,20,258,0.0,231,35.01378115292253
239,8,67,0.0,114,34.85298220592996
240,8,71,0.0,118,36.28731155395508
241,12,109,0.0,138,32.59753520883245
242,13,108,0.0,126,33.63693832037017
243,7,24,0.0,86,34.67182303023064
244,11,136,0.0,166,33.88941264009761
245,10,95,0.0,134,34.8760755609583
246,6,26,0.0,87,32.67747165398164
247,4,-16,0.0,77,34.49875654318394
248,4,-10,0.0,69,34.61308805601937
249,13,167,0.0,201,34.778606570593205
250,12,113,0.0,148,35.40446006851708
251,4,-15,0.0,72,32.95477711011286
252,10,100,0.0,145,33.425819697445384
253,11,139,0.0,181,33.65869788547138
254,22,366,0.0,361,33.58112616828792
255,13,183,0.0,203,32.22900253884933
256,22,332,0.0,291,33.33207644297652
257,19,317,0.0,311,32.314013585066185
258,11,92,0.0,126,33.01437403836588
259,10,141,0.0,188,31.018757431595414
260,18,271,0.0,276,31.670832313785485
261,14,194,0.0,207,32.414439918903206
262,12,142,0.0,173,31.018030742119098
263,17,236,0.0,246,30.64613940165593
264,12,191,0.0,218,31.469001957270653
265,10,119,0.0,174,31.605484121867587
266,3,-53,0.0,45,29.220006144565083
267,12,145,0.0,176,30.023722403467037
268,19,294,0.0,276,31.09205627484442
269,13,132,0.0,148,29.751593887405907
270,15,211,0.0,221,29.5162380493439
271,19,272,0.0,262,31.01013466069907
272,15,197,0.0,205,30.826285827507093
273,10,92,0.0,137,29.28507953795834
274,18,290,0.0,295,30.139986564178724
275,16,235,0.0,232,29.506498283582694
276,19,371,0.0,367,29.679968235285386
277,17,212,0.0,216,28.31408920375982
278,16,252,0.0,289,30.29584563600606
279,28,487,0.0,458,29.122801180239076
280,9,74,0.0,130,27.96335250548734
281,17,232,0.0,238,28.07312061597114
282,13,152,0.0,176,27.237479492769403
283,12,148,0.0,171,26.772697337838107
284,23,375,0.0,331,27.750466817832855
285,17,212,0.0,226,28.324406556620996
286,17,253,0.0,263,27.91182271278266
287,17,290,0.0,308,27.85339545277716
288,20,398,0.0,385,27.592482535332596
289,21,376,0.0,342,28.140075493136926
290,4,-17,0.0,58,24.79665907560769
291,16,254,0.0,257,25.571485559607662
292,6,40,0.0,107,28.18807061513265
293,5,-16,0.0,52,26.04391348137046
294,0,-93,0.0,20,22.377047538757324
295,15,246,0.0,264,26.599954990620883
296,5,22,0.0,90,25.50904092683897
297,23,342,0.0,306,26.87804681936382
298,4,-3,0.0,72,26.154631725729327
299,18,243,0.0,232,26.833438670686387
300,12,182,0.0,207,25.079577934283478
301,4,-28,0.0,47,24.928275428712368
302,10,152,0.0,211,26.78922074752034
303,0,-103,0.0,4,23.846445083618164
304,14,196,0.0,207,25.865967316696278
305,5,-10,0.0,58,25.657702429819917
306,5,-2,0.0,66,26.28551772103381
307,6,35,0.0,100,26.09932837509873
308,36,698,0.0,585,26.194193603439135
309,11,136,0.0,170,26.18781304777714
310,6,14,0.0,75,26.493934195292624
311,5,-6,0.0,66,26.142252687198013
312,11,134,0.0,164,24.14914823734399
313,8,68,0.0,119,25.42636784315109
314,9,104,0.0,154,26.31896081662947
315,34,586,0.0,493,25.56379963608406
316,0,-108,0.0,9,25.12927312850952
317,4,3,0.0,80,26.06291385344517
318,6,18,0.0,79,24.56554862856865
319,7,62,0.0,116,25.375373591724625
320,20,303,0.0,294,25.576653300301505
321,17,274,0.0,268,24.723857112090382
322,10,114,0.0,161,23.538582070374193
323,11,123,0.0,159,26.308520221710204
324,21,341,0.0,313,25.4172222475717
325,4,-12,0.0,63,25.37735442072153
326,7,19,0.0,75,25.753838821461326
327,41,770,0.0,628,25.182445525933524
328,12,154,0.0,183,25.42079797581486
329,25,420,0.0,368,24.735359658393758
330,8,76,0.0,125,23.488069015835958
331,8,55,0.0,104,25.22085794040135
332,4,-28,0.0,51,25.65636660502507
333,31,561,0.0,475,23.738918410379345
334,15,287,0.0,291,25.720889830425993
335,14,186,0.0,211,24.443059335339743
336,20,326,0.0,309,23.480823879857216
337,24,407,0.0,382,24.08061052146842
338,4,-3,0.0,72,24.16059440292724
339,6,27,0.0,92,23.4219805348304
340,29,509,0.0,435,23.550978847599904
341,12,172,0.0,201,24.01377221735397
342,6,39,0.0,100,22.387184623444433
343,2,-28,0.0,69,22.98611726760864
344,8,72,0.0,119,22.545425712068877
345,19,313,0.0,303,23.063081022940185
346,0,-102,0.0,3,16.543876886367798
347,23,339,0.0,319,23.96971650160849
348,17,237,0.0,225,22.29762088935987
349,7,18,0.0,88,24.591340217697486
350,23,350,0.0,312,23.438200343912023
351,13,225,0.0,251,22.161426089585774
352,29,465,0.0,375,22.71316688713875
353,6,1,0.0,62,21.002474306121705
354,18,298,0.0,279,23.017826287235533
355,14,206,0.0,227,22.519709649838898
356,13,163,0.0,191,24.307505215207737
357,22,366,0.0,321,22.674715801055388
358,17,253,0.0,253,22.596977325874988
359,11,137,0.0,169,23.550338792800904
360,18,306,0.0,317,22.46236688273508
361,11,128,0.0,160,22.12123009284831
362,13,175,0.0,193,22.367645540188267
363,13,165,0.0,181,22.462386420794896
364,4,-23,0.0,52,21.71994668920085
365,14,192,0.0,219,22.88845412135124
366,21,321,0.0,297,21.513472558267964
367,11,98,0.0,134,22.036658559022126
368,21,308,0.0,278,23.222658255621525
369,17,270,0.0,262,21.297940832807083
370,0,-112,0.0,13,22.852709702083043
371,10,100,0.0,151,20.817816632358653
372,4,-15,0.0,74,21.38186105410258
373,5,14,0.0,84,22.494505447499893
374,15,199,0.0,211,22.593421755534298
375,0,-107,0.0,12,20.02465424170861
376,23,370,0.0,338,22.49502333462414
377,26,396,0.0,329,22.068371573542105
378,16,273,0.0,286,21.355704578373075
379,12,180,0.0,209,22.17731720095589
380,0,-103,0.0,4,17.312797164916994
381,0,-117,0.0,18,22.88960065339741
382,20,324,0.0,295,21.20681877836988
383,20,331,0.0,322,21.55505900449428
384,12,148,0.0,173,20.059791174428216
385,14,163,0.0,176,22.412900495663873
386,18,259,0.0,260,22.844511648704266
387,24,434,0.0,377,21.648878380892768
388,28,455,0.0,394,21.41636541795127
389,17,247,0.0,237,21.7519788777127
390,29,542,0.0,464,21.36217214651005
391,22,374,0.0,337,20.996615149213014
392,31,542,0.0,444,20.504162402367324
393,22,402,0.0,355,20.830005902587697
394,14,161,0.0,170,20.422674888755843
395,22,373,0.0,326,20.71465115445105
396,19,314,0.0,286,21.10836065750089
397,25,462,0.0,424,21.335690807033988
398,19,285,0.0,263,20.989746249083318
399,24,412,0.0,363,20.28652909856576
400,10,83,0.0,120,19.684559963951425
401,23,424,0.0,376,21.09835026276839
402,16,209,0.0,224,20.28218138164944
403,23,414,0.0,372,20.68124370185044
404,37,620,0.0,488,20.503988724544737
405,20,271,0.0,262,19.773067292151797
406,8,67,0.0,114,19.623114258310068
407,11,130,0.0,168,20.614071085608217
408,16,225,0.0,220,18.842606454952808
409,13,194,0.0,208,20.053996716960196
410,31,614,0.0,532,20.86019040585459
411,30,527,0.0,448,20.0449123584348
412,8,101,0.0,148,19.025910311097267
413,30,544,0.0,447,19.775536107165472
414,10,100,0.0,157,20.13298401802401
415,16,277,0.0,274,19.84195078156211
416,13,227,0.0,245,19.953003379387585
417,9,115,0.0,157,19.19354389739942
418,24,451,0.0,398,20.03746880206249
419,15,251,0.0,259,19.76188409970357
420,15,244,0.0,248,20.14407289698421
421,13,194,0.0,228,19.165266551825678
422,32,607,0.0,544,19.040198134610414
423,7,82,0.0,136,19.635256075946085
424,23,373,0.0,341,19.655001667333625
425,9,90,0.0,136,18.271335999460987
426,14,197,0.0,210,19.69235529944795
427,9,88,0.0,140,20.292341338827256
428,15,285,0.0,287,19.17616669502523
429,26,383,0.0,328,19.12015517069576
430,25,437,0.0,389,19.443795613447826
431,13,178,0.0,194,19.800234988102545
432,21,335,0.0,321,18.51687267367144
433,27,475,0.0,421,18.89630211896806
434,6,15,0.0,80,18.172558241420322
435,1,-66,0.0,30,18.958614041728357
436,17,230,0.0,220,18.583252735267397
437,22,376,0.0,333,19.229811134452593
438,20,275,0.0,238,18.035718405595883
439,27,462,0.0,390,19.255456884193908
440,30,562,0.0,491,19.158228497558493
441,8,64,0.0,133,17.921549812181674
442,19,259,0.0,255,17.544692837633193
443,26,433,0.0,386,18.89497291086872
444,37,661,0.0,557,18.752997579219947
445,0,-101,0.0,2,10.379944801330566
446,18,187,0.0,178,18.445382670317283
447,6,25,0.0,96,17.773369674830093
448,22,434,0.0,401,17.546418915637098
449,31,517,0.0,433,17.86112065524
450,0,-110,0.0,39,18.216394528746605
451,23,384,0.0,352,18.005704581399815
452,0,-105,0.0,6,15.408670425415039
453,11,171,0.0,207,18.951235038156693
454,16,232,0.0,231,19.121830305662648
455,37,711,0.0,615,17.586591956677374
456,28,473,0.0,406,18.14340958694861
457,24,466,0.0,421,17.797971485915344
458,22,333,0.0,318,17.776473987812533
459,28,475,0.0,412,18.288464840041524
460,16,224,0.0,219,17.56236986084418
461,23,370,0.0,334,17.959296608682887
462,14,175,0.0,180,17.75063501866483
463,29,524,0.0,440,17.477797622448193
464,11,144,0.0,174,17.98617933000837
465,40,758,0.0,611,17.332927922310393
466,28,509,0.0,440,18.0922640647207
467,6,19,0.0,80,18.707611042776225
468,0,-114,0.0,25,15.542206709201519
469,19,364,0.0,342,16.379914559532534
470,8,83,0.0,132,16.794098165698518
471,12,189,0.0,216,17.606382569409735
472,29,517,0.0,435,18.072233233976803
473,11,131,0.0,165,17.57864653058799
474,29,416,0.0,328,17.600539084625822
475,5,-18,0.0,64,16.95300974845886
476,22,352,0.0,327,17.401298447353085
477,28,480,0.0,427,17.27010809121845
478,35,667,0.0,557,17.42848843603151
479,31,556,0.0,456,17.536790382418644
480,14,236,0.0,245,16.67057637955115
481,17,230,0.0,228,18.54837470752183
482,26,419,0.0,368,16.880250677506776
483,0,-101,0.0,2,12.049150466918945
484,15,248,0.0,280,17.833758336793487
485,27,431,0.0,361,17.653626229552273
486,23,426,0.0,388,16.614991245202358
487,8,65,0.0,114,17.240292901578158
488,14,193,0.0,200,16.752792999815586
489,0,-123,0.0,34,14.959946715831757
490,40,706,0.0,595,16.56656872356098
491,22,361,0.0,324,17.402505857210894
492,17,292,0.0,284,17.017895748949886
493,9,67,0.0,107,16.284468905793297
494,3,-34,0.0,48,18.120058745754008
495,19,313,0.0,285,16.948861697753827
496,26,396,0.0,355,16.12411585617601
497,24,422,0.0,363,17.520855164789893
498,0,-107,0.0,8,14.457416322496202
499,18,295,0.0,302,16.666435038886053
500,3,-22,0.0,58,15.747215519517155
501,19,287,0.0,263,16.897644918524858
502,0,-109,0.0,16,16.2896307776956
503,34,604,0.0,547,17.483454693081605
504,30,533,0.0,452,16.84649560019933
505,24,407,0.0,378,16.781608225173244
506,31,582,0.0,510,17.506905318706238
507,11,143,0.0,175,17.223317380317233
508,25,451,0.0,399,16.54250103622675
509,10,101,0.0,144,14.91071395216317
510,23,314,0.0,290,16.10612806667577
511,0,-99,0.0,16,15.697050185764537
512,17,197,0.0,183,17.09455040421175
513,20,257,0.0,238,16.757281706921724
514,30,509,0.0,456,16.178890332090514
515,10,132,0.0,167,16.772017786190624
516,13,148,0.0,180,17.402724023023364
517,25,452,0.0,394,16.459795781026912
518,13,180,0.0,206,16.569698131602742
519,11,137,0.0,167,15.888699799066497
520,23,340,0.0,294,15.930022537304183
521,12,140,0.0,177,14.987859234381258
522,38,743,0.0,624,16.273127539348604
523,32,553,0.0,502,16.4657040687489
524,29,504,0.0,444,16.224736679136083
525,3,-39,0.0,45,15.074047202649323
526,23,371,0.0,329,15.945461811802604
527,32,616,0.0,517,16.295597105988204
528,27,477,0.0,409,15.701377406934412
529,20,298,0.0,289,16.385312414169313
530,16,286,0.0,285,15.719400480910615
531,33,713,0.0,621,16.044961724058993
532,21,344,0.0,330,15.850548759688063
533,26,375,0.0,318,16.13550420427771
534,9,36,0.0,80,16.08807259577292
535,39,785,0.0,667,15.950917734268183
536,18,272,0.0,259,15.468246538593219
537,0,-107,0.0,8,20.351944817437065
538,15,229,0.0,229,15.931433400641318
539,23,439,0.0,417,16.27837731849634
540,33,540,0.0,430,15.927480630974205
541,25,405,0.0,351,16.411258734254673
542,21,356,0.0,336,15.681901090399801
543,23,396,0.0,402,15.65958199903332
544,22,324,0.0,279,15.720807325201376
545,29,593,0.0,521,16.23147345331437
546,30,515,0.0,462,15.057150037190826
547,0,-98,0.0,45,14.901147572890572
548,12,97,0.0,122,15.15510128474817
549,8,85,0.0,140,15.917748882415447
550,34,642,0.0,555,15.986443421073098
551,27,461,0.0,425,15.93124423928104
552,18,244,0.0,231,14.606044470750053
553,29,490,0.0,438,15.52437818321932
554,14,192,0.0,199,15.225369194149971
555,27,487,0.0,419,15.658763876983098
556,35,663,0.0,549,15.25120807430961
557,12,170,0.0,189,15.518716816839419
558,5,-4,0.0,96,16.236336708068848
559,31,563,0.0,499,15.096485357880592
560,25,458,0.0,430,15.768778886291654
561,37,620,0.0,538,15.042695610775354
562,32,564,0.0,497,15.291175118651257
563,26,475,0.0,406,15.291113391262307
564,0,-106,0.0,7,14.827536284923553
565,3,-16,0.0,78,14.935409941250764
566,32,528,0.0,431,14.890807060731781
567,25,466,0.0,436,15.18898750660894
568,16,214,0.0,209,14.38442093758356
569,23,347,0.0,323,15.456069306458955
570,0,-102,0.0,3,15.423890829086304
571,9,44,0.0,86,14.81949949675593
572,19,258,0.0,254,14.857746847470601
573,34,657,0.0,552,14.94710747135052
574,0,-109,0.0,10,14.31263273412531
575,41,785,0.0,705,14.540318335250822
576,20,310,0.0,307,14.322751110637343
577,12,115,0.0,148,13.88615753826679
578,31,509,0.0,423,13.39267059542098
579,17,197,0.0,199,13.395331776738168
580,23,398,0.0,344,12.434960036692411
581,21,334,0.0,316,13.705328309573586
582,11,114,0.0,146,12.137431270411225
583,0,-105,0.0,6,14.273219994136266
584,19,289,0.0,267,12.802837511941568
585,26,436,0.0,385,13.191154296842882
586,37,699,0.0,547,13.42240320407126
587,14,189,0.0,204,12.954751755551595
588,22,322,0.0,317,13.31131768526521
589,4,0,0.0,77,13.63897185600721
590,18,306,0.0,303,12.615999563352057
591,29,465,0.0,387,12.73027310082593
592,36,648,0.0,539,12.444105231099659
593,15,224,0.0,238,11.876126766703617
594,0,-106,0.0,7,15.024294793605804
595,11,121,0.0,147,11.453084742700732
596,28,510,0.0,451,12.32873990287823
597,35,577,0.0,499,12.51668479180336
598,22,414,0.0,371,11.783436235561165
599,30,570,0.0,493,12.429256490488283
600,25,368,0.0,418,11.571496419804193
601,16,186,0.0,183,11.89198479704235
602,21,292,0.0,274,10.87513003436002
603,24,462,0.0,403,11.533417674426985
604,5,-10,0.0,60,12.362218086836767
605,26,476,0.0,417,11.734769221983457
606,24,417,0.0,370,11.649748449055654
607,24,380,0.0,359,11.789275959961945
608,25,455,0.0,421,11.68343227692125
609,24,394,0.0,365,10.628659843747082
610,31,588,0.0,536,11.413380513311099
611,26,415,0.0,404,11.505945800557548
612,21,335,0.0,297,11.266292902047201
613,0,-106,0.0,7,11.430593729019165
614,36,621,0.0,574,11.53656665480655
615,24,387,0.0,344,11.150387333095937
616,27,424,0.0,386,11.603513626319186
617,31,562,0.0,474,11.008964641094208
618,16,219,0.0,212,11.926223234391548
619,32,661,0.0,574,11.312050116165825
620,22,363,0.0,322,10.919509970182236
621,29,439,0.0,383,10.883126962929964
622,25,454,0.0,386,10.723516025130447
623,26,442,0.0,433,9.868707835124935
624,20,349,0.0,356,10.353296059019426
625,40,760,0.0,675,10.512107220274457
626,26,464,0.0,403,10.79494378973942
627,24,405,0.0,360,10.507696166593282
628,0,-101,0.0,2,13.657247543334961
629,13,171,0.0,189,10.861341510007255
630,16,245,0.0,244,11.031386342827155
631,19,265,0.0,245,10.434273879217908
632,17,230,0.0,232,10.047289939909023
633,29,475,0.0,405,10.564653662331585
634,16,215,0.0,218,10.692225433375738
635,35,679,0.0,593,10.973063775585958
636,20,308,0.0,289,10.512234051268676
637,19,304,0.0,296,10.052476203000104
638,15,183,0.0,189,9.959750472244464
639,39,680,0.0,576,10.433769626158776
640,17,215,0.0,223,11.117493077048234
641,18,285,0.0,286,10.161320965672203
642,18,268,0.0,257,10.07483184661052
643,17,212,0.0,200,10.726053427700972
644,39,717,0.0,639,10.35242977971211
645,30,516,0.0,481,10.418058047527099
646,31,565,0.0,533,10.73563283480955
647,7,45,0.0,99,9.51406152844429
648,16,233,0.0,232,10.810783587044401
649,21,430,0.0,428,10.02778835646756
650,31,596,0.0,518,10.72068342606686
651,23,374,0.0,388,10.00477654645866
652,16,239,0.0,234,9.717046981669487
653,9,83,0.0,133,10.015716881004732
