game,score,mean_reward,eps,time,loss
470,6,26,0.0,93,36.28861371507036
471,9,102,0.0,154,38.56614155923167
472,8,65,0.0,116,36.647956595461594
473,7,28,0.0,82,35.3163933696517
474,8,117,0.0,168,38.46104320548695
475,0,-105,0.0,6,29.106719970703125
476,20,377,0.0,354,39.215890555314616
477,22,331,0.0,312,37.16102827852146
478,24,375,0.0,380,36.631107738324665
479,10,99,0.0,148,35.95402460290281
480,10,100,0.0,181,37.316856090184096
481,25,454,0.0,426,36.73520867174068
482,0,-104,0.0,5,25.551993052164715
483,18,268,0.0,249,35.139460369110104
484,7,43,0.0,103,35.47460236916175
485,15,143,0.0,161,35.909817825129004
486,8,105,0.0,170,35.6048411793179
487,11,126,0.0,182,35.818934289484076
488,21,393,0.0,383,35.28346175452074
489,10,102,0.0,149,34.860158907572426
490,11,146,0.0,180,35.801863322600475
491,11,124,0.0,152,35.363097633411684
492,3,-38,0.0,52,32.89505175824435
493,17,230,0.0,256,35.86269101697647
494,3,-31,0.0,65,34.87619836402662
495,22,401,0.0,408,35.35384473357632
496,24,320,0.0,269,34.560545963711206
497,7,76,0.0,130,35.09237223909101
498,9,72,0.0,120,35.952392554480184
499,22,331,0.0,296,34.898916596114034
500,17,251,0.0,245,34.09051881960737
501,3,-27,0.0,71,35.75918157895406
502,29,553,0.0,501,34.82450298769066
503,14,189,0.0,222,32.93010663585278
504,29,539,0.0,457,33.437195931980185
505,38,723,0.0,614,33.26620988642297
506,20,319,0.0,292,33.32376263328786
507,22,377,0.0,374,32.87770892206828
508,13,132,0.0,152,32.11828887774274
509,7,20,0.0,86,32.93728376257008
510,8,109,0.0,162,32.80142904059287
511,2,-81,0.0,30,31.0683991524481
512,12,150,0.0,183,31.880826548389766
513,15,219,0.0,239,34.059049210945766
514,29,486,0.0,410,31.03114188732602
515,19,288,0.0,266,31.550785939791677
516,11,130,0.0,166,32.094251604137305
517,32,545,0.0,474,31.83520541843615
518,18,280,0.0,273,31.892086653813827
519,11,119,0.0,155,31.442237227390972
520,22,361,0.0,322,31.4242340662162
521,12,129,0.0,158,30.76315545136074
522,31,562,0.0,496,31.583697693208812
523,26,410,0.0,385,30.587105969999737
524,10,90,0.0,125,31.9629318222167
525,12,109,0.0,134,30.702281556306062
526,20,321,0.0,312,30.699068514683756
527,13,149,0.0,169,28.379879143658805
528,20,299,0.0,274,31.143106483112682
529,17,245,0.0,273,31.436546293488384
530,15,220,0.0,232,29.900555356889324
531,22,336,0.0,301,29.819050676775294
532,8,96,0.0,147,29.00414647282781
533,10,97,0.0,130,28.805771746708235
534,6,53,0.0,146,29.345235711052304
535,9,70,0.0,112,30.146194744954066
536,21,338,0.0,334,30.765388801916323
537,19,350,0.0,344,30.326930674953736
538,13,182,0.0,210,29.687393371527794
539,10,76,0.0,113,27.584262362697668
540,5,-23,0.0,45,28.408714252969492
541,5,12,0.0,84,28.42579360288732
542,15,219,0.0,239,30.567203430334725
543,14,166,0.0,195,29.196965957174495
544,7,31,0.0,97,28.9950374827093
545,14,218,0.0,257,28.802671358566876
546,11,108,0.0,138,28.680940899059927
547,10,112,0.0,153,28.52652377470747
548,0,-107,0.0,8,22.654335233900284
549,27,513,0.0,459,30.138998641138492
550,30,606,0.0,535,29.099937541048917
551,0,-107,0.0,8,23.930855168236626
552,6,32,0.0,105,30.238778213285052
553,20,298,0.0,277,28.426411632153627
554,21,339,0.0,319,28.391916209459303
555,11,125,0.0,163,28.576831031136397
556,27,450,0.0,454,28.609855428632798
557,17,198,0.0,202,28.156874945598283
558,13,177,0.0,201,29.36337569739559
559,22,365,0.0,332,27.529832830479194
560,24,355,0.0,318,27.338777586210483
561,10,100,0.0,151,27.005484022592242
562,19,292,0.0,278,28.22780956931439
563,17,255,0.0,245,27.71371539433797
564,17,201,0.0,203,26.719984405180988
565,31,545,0.0,453,27.27485672834161
566,16,191,0.0,184,27.73666442149394
567,8,75,0.0,124,27.329431358337402
568,15,255,0.0,281,26.350679375601153
569,17,201,0.0,199,27.32077466070652
570,22,362,0.0,335,27.1713837848178
571,9,99,0.0,141,27.09665602361652
572,20,314,0.0,295,25.76401275879628
573,10,139,0.0,182,27.024689503706217
574,18,292,0.0,305,26.389935267127417
575,37,683,0.0,567,26.84462395404846
576,13,198,0.0,230,25.437192936480304
577,17,255,0.0,245,27.05387092848134
578,33,565,0.0,467,26.570716542056484
579,37,700,0.0,582,26.30768638818587
580,13,125,0.0,163,26.50614263226346
581,12,161,0.0,190,25.99778578793191
582,6,20,0.0,81,23.773676831547807
583,10,111,0.0,150,25.758052159618856
584,5,3,0.0,81,23.566413066736082
585,26,394,0.0,361,26.101836298710733
586,15,211,0.0,213,26.121929692330763
587,32,569,0.0,478,25.17303627667198
588,13,200,0.0,220,24.275425065966214
589,25,455,0.0,401,26.124352122420696
590,32,510,0.0,397,26.319117657802813
591,21,310,0.0,296,26.233011465682726
592,47,942,0.0,764,25.346358125505883
593,19,273,0.0,281,24.722656172218052
594,27,443,0.0,383,24.784670344553888
595,8,118,0.0,189,24.71260962737234
596,34,678,0.0,567,24.380168696314517
597,29,535,0.0,485,25.395534918632038
598,16,199,0.0,198,24.835280160808082
599,15,216,0.0,222,25.64054098471398
600,25,426,0.0,394,24.40121012397959
601,13,180,0.0,194,24.573829712011875
602,36,678,0.0,535,24.747223151263906
603,26,431,0.0,366,24.31810118668086
604,24,372,0.0,373,24.017497094238507
605,30,503,0.0,492,23.818199579662533
606,12,129,0.0,156,24.216214412336896
607,9,66,0.0,114,24.082989869947017
608,24,396,0.0,337,23.14540852068444
609,21,332,0.0,300,23.602075452820408
610,20,290,0.0,271,23.955416784566992
611,19,334,0.0,336,23.35779305027925
612,27,484,0.0,430,23.41023463301205
613,22,372,0.0,337,24.497974398220784
614,9,65,0.0,125,22.16820267836253
615,26,497,0.0,478,23.072445035727387
616,20,297,0.0,316,23.4317603393308
617,23,323,0.0,279,22.787304624063626
618,5,-14,0.0,56,22.898164799338893
619,11,89,0.0,127,24.461087215691805
620,10,93,0.0,134,24.171200375203732
621,23,434,0.0,388,23.1014465259096
622,16,299,0.0,322,22.928820799747857
623,16,238,0.0,243,22.002504828523417
624,28,527,0.0,506,22.793907340696812
625,18,311,0.0,300,22.30520736121656
626,24,406,0.0,383,22.86743536296611
627,29,542,0.0,486,22.39179041351381
628,5,25,0.0,93,23.626310824079717
629,28,511,0.0,454,21.964121617851678
630,12,109,0.0,130,22.86414961050485
631,33,568,0.0,464,21.980133738056306
632,3,-66,0.0,32,21.647536422267105
633,12,133,0.0,150,21.966790802431422
634,21,271,0.0,273,22.264046477575373
635,26,465,0.0,418,22.52121725827811
636,16,257,0.0,250,22.23786568024244
637,0,-91,0.0,14,18.69785073598226
638,5,-5,0.0,71,22.19623428583145
639,22,302,0.0,301,23.40857005000904
640,7,26,0.0,80,21.603590735682733
641,9,108,0.0,160,23.385327782690155
642,10,82,0.0,117,24.144055053339166
643,21,357,0.0,329,22.733000012600062
644,11,153,0.0,201,20.996042461678535
645,11,146,0.0,172,22.552116835048434
646,7,26,0.0,82,23.522689204618157
647,10,158,0.0,195,22.55690539613062
648,2,-83,0.0,16,22.69491453731761
649,4,-21,0.0,64,23.42349535868718
650,27,439,0.0,371,22.68645680944125
651,27,484,0.0,422,21.746251265207928
652,15,224,0.0,234,21.458735236715764
653,11,163,0.0,191,22.089193854480982
654,20,315,0.0,286,21.313708521763207
655,4,-21,0.0,54,21.454980104619807
656,23,411,0.0,405,21.166080527704924
657,26,443,0.0,400,21.977761814421847
658,26,409,0.0,374,21.568426508903503
659,34,694,0.0,593,21.5435305751534
660,27,427,0.0,383,22.62948587909341
661,37,680,0.0,632,21.80767676916921
662,25,465,0.0,445,21.708132468665127
663,14,161,0.0,170,20.617535439151073
664,33,587,0.0,497,20.626609085913163
665,21,409,0.0,397,21.729840010853867
666,11,119,0.0,155,20.005243612787662
667,17,294,0.0,302,21.967352695197555
668,27,416,0.0,378,21.221456924654877
669,21,308,0.0,280,20.02471079436061
670,22,326,0.0,277,20.646294068947114
671,21,304,0.0,266,20.864357835344606
672,18,282,0.0,293,21.11949967020223
673,14,138,0.0,161,21.141615292908234
674,26,472,0.0,427,21.556166022041133
675,24,379,0.0,352,20.936314075256544
676,21,320,0.0,292,20.851385612536617
677,13,166,0.0,192,21.070388088572212
678,17,263,0.0,287,19.97613415411777
679,22,379,0.0,344,20.987377901699233
680,37,649,0.0,533,20.11548244171821
681,15,228,0.0,252,20.46915945610981
682,20,352,0.0,327,20.025715914441317
683,23,435,0.0,381,20.410851310685043
684,13,167,0.0,201,22.305476591728702
685,20,362,0.0,331,20.82445281133594
686,28,501,0.0,438,19.919573929423894
687,31,662,0.0,614,20.426748773140638
688,30,454,0.0,409,19.614635251498804
