game,score,mean_reward,eps,time,loss
250,39,707,0.0,583,0.0
251,30,533,0.0,470,0.0
252,21,329,0.0,309,0.0
253,57,1091,0.0,907,0.0
254,24,415,0.0,414,0.0
255,28,500,0.0,441,0.0
256,19,290,0.0,290,0.0
257,25,374,0.0,320,0.0
258,34,596,0.0,485,0.0
259,25,416,0.0,404,0.0
260,23,358,0.0,314,0.0
261,47,924,0.0,754,0.0
262,44,820,0.0,669,0.0
263,44,849,0.0,738,0.0
264,23,357,0.0,307,0.0
265,31,589,0.0,537,0.0
266,30,583,0.0,552,0.0
267,22,359,0.0,342,0.0
268,25,443,0.0,385,0.0
269,28,532,0.0,481,0.0
270,26,485,0.0,412,0.0
271,26,444,0.0,383,0.0
272,28,448,0.0,423,0.0
273,19,317,0.0,313,0.0
274,29,485,0.0,409,0.0
275,29,443,0.0,357,0.0
276,17,233,0.0,235,0.0
277,8,71,0.0,122,0.0
278,15,221,0.0,247,0.0
279,38,662,0.0,591,0.0
280,9,47,0.0,87,0.0
281,8,63,0.0,132,0.0
282,14,195,0.0,204,0.0
283,23,450,0.0,426,0.0
284,19,299,0.0,283,0.0
285,28,512,0.0,491,0.0
286,17,271,0.0,291,0.0
287,22,336,0.0,323,0.0
288,20,299,0.0,284,0.0
289,21,342,0.0,326,0.0
290,23,375,0.0,385,0.0
291,36,672,0.0,647,0.0
292,47,919,0.0,865,0.0
293,22,381,0.0,378,0.0
294,13,148,0.0,174,0.0
295,27,499,0.0,477,0.0
296,13,186,0.0,230,0.0
297,16,217,0.0,224,0.0
298,27,496,0.0,450,0.0
299,11,145,0.0,189,0.0
300,0,-104,0.0,5,0.0
301,40,757,0.0,644,0.0
302,28,485,0.0,420,0.0
303,23,403,0.0,379,0.0
304,17,310,0.0,304,0.0
305,33,603,0.0,533,0.0
306,9,87,0.0,137,0.0
307,16,219,0.0,244,0.0
308,24,436,0.0,407,0.0
309,36,639,0.0,638,0.0
310,18,256,0.0,253,0.0
311,28,446,0.0,411,0.0
312,0,-107,0.0,8,0.0
313,21,423,0.0,389,0.0
314,34,670,0.0,569,0.0
315,17,256,0.0,276,0.0
316,32,492,0.0,463,0.0
317,15,220,0.0,240,0.0
318,32,598,0.0,527,0.0
319,8,63,0.0,116,0.0
320,41,815,0.0,649,0.0
321,29,547,0.0,509,0.0
322,37,691,0.0,641,0.0
323,42,842,0.0,881,0.0
324,20,323,0.0,312,0.0
325,16,254,0.0,245,0.0
326,44,771,0.0,652,0.0
327,18,287,0.0,286,0.0
328,43,827,0.0,735,0.0
329,46,857,0.0,742,0.0
330,26,460,0.0,409,0.0
331,25,379,0.0,325,0.0
332,12,106,0.0,125,0.0
333,24,394,0.0,377,0.0
334,18,284,0.0,267,0.0
335,18,292,0.0,271,0.0
336,32,581,0.0,506,0.0
337,19,279,0.0,267,0.0
338,15,212,0.0,240,0.0
339,33,612,0.0,526,0.0
340,35,596,0.0,522,0.0
341,23,355,0.0,317,0.0
342,8,86,0.0,147,0.0
343,9,63,0.0,107,0.0
344,19,299,0.0,317,0.0
345,16,222,0.0,231,0.0
346,45,807,0.0,665,0.0
347,34,575,0.0,538,0.0
348,34,628,0.0,527,0.0
349,41,771,0.0,711,0.0
350,24,402,0.0,359,0.0
351,40,746,0.0,719,0.0
352,52,1012,0.0,887,0.0
353,22,337,0.0,330,0.0
354,25,368,0.0,344,0.0
355,35,631,0.0,537,0.0
356,27,464,0.0,420,0.0
357,33,591,0.0,535,0.0
358,26,516,0.0,443,0.0
359,17,222,0.0,212,0.0
360,44,882,0.0,753,0.0
361,31,497,0.0,397,0.0
362,33,631,0.0,585,0.0
363,18,269,0.0,278,0.0
364,31,606,0.0,542,0.0
365,20,277,0.0,280,0.0
366,21,348,0.0,326,0.0
367,0,-111,0.0,12,0.0
368,24,407,0.0,372,0.0
369,38,646,0.0,517,0.0
370,24,409,0.0,350,0.0
371,32,604,0.0,521,0.0
372,34,663,0.0,586,0.0
373,25,411,0.0,393,0.0
374,12,153,0.0,178,0.0
375,33,582,0.0,464,0.0
376,29,491,0.0,441,0.0
377,29,514,0.0,456,0.0
378,29,543,0.0,475,0.0
379,29,483,0.0,443,0.0
380,31,535,0.0,463,0.0
381,23,342,0.0,314,0.0
382,30,484,0.0,425,0.0
383,22,335,0.0,298,0.0
384,35,614,0.0,560,0.0
385,34,643,0.0,614,0.0
386,26,494,0.0,441,0.0
387,40,769,0.0,656,0.0
388,22,316,0.0,275,0.0
389,32,628,0.0,549,0.0
390,33,599,0.0,555,0.0
391,27,499,0.0,513,0.0
392,34,646,0.0,595,0.0
