186,"[150, 20]","[[150, 80], [150, 90], [150, 100], [150, 110], [160, 110], [160, 120], [170, 120], [170, 130], [180, 130], [180, 140], [170, 140], [160, 140]]"
187,"[150, 20]","[[150, 70], [150, 80], [150, 90], [150, 100], [150, 110], [160, 110], [160, 120], [170, 120], [170, 130], [180, 130], [180, 140], [170, 140]]"
188,"[150, 20]","[[150, 60], [150, 70], [150, 80], [150, 90], [150, 100], [150, 110], [160, 110], [160, 120], [170, 120], [170, 130], [180, 130], [180, 140]]"
189,"[150, 20]","[[150, 50], [150, 60], [150, 70], [150, 80], [150, 90], [150, 100], [150, 110], [160, 110], [160, 120], [170, 120], [170, 130], [180, 130]]"
190,"[150, 20]","[[150, 40], [150, 50], [150, 60], [150, 70], [150, 80], [150, 90], [150, 100], [150, 110], [160, 110], [160, 120], [170, 120], [170, 130]]"
191,"[150, 20]","[[150, 30], [150, 40], [150, 50], [150, 60], [150, 70], [150, 80], [150, 90], [150, 100], [150, 110], [160, 110], [160, 120], [170, 120]]"
192,"[150, 20]","[[150, 20], [150, 30], [150, 40], [150, 50], [150, 60], [150, 70], [150, 80], [150, 90], [150, 100], [150, 110], [160, 110], [160, 120], [170, 120]]"
193,"[170, 150]","[[150, 10], [150, 20], [150, 30], [150, 40], [150, 50], [150, 60], [150, 70], [150, 80], [150, 90], [150, 100], [150, 110], [160, 110], [160, 120]]"
194,"[170, 150]","[[140, 10], [150, 10], [150, 20], [150, 30], [150, 40], [150, 50], [150, 60], [150, 70], [150, 80], [150, 90], [150, 100], [150, 110], [160, 110]]"
195,"[170, 150]","[[140, 20], [140, 10], [150, 10], [150, 20], [150, 30], [150, 40], [150, 50], [150, 60], [150, 70], [150, 80], [150, 90], [150, 100], [150, 110]]"
196,"[170, 150]","[[140, 30], [140, 20], [140, 10], [150, 10], [150, 20], [150, 30], [150, 40], [150, 50], [150, 60], [150, 70], [150, 80], [150, 90], [150, 100]]"
197,"[170, 150]","[[140, 40], [140, 30], [140, 20], [140, 10], [150, 10], [150, 20], [150, 30], [150, 40], [150, 50], [150, 60], [150, 70], [150, 80], [150, 90]]"
198,"[170, 150]","[[140, 50], [140, 40], [140, 30], [140, 20], [140, 10], [150, 10], [150, 20], [150, 30], [150, 40], [150, 50], [150, 60], [150, 70], [150, 80]]"
199,"[170, 150]","[[140, 60], [140, 50], [140, 40], [140, 30], [140, 20], [140, 10], [150, 10], [150, 20], [150, 30], [150, 40], [150, 50], [150, 60], [150, 70]]"
200,"[170, 150]","[[140, 70], [140, 60], [140, 50], [140, 40], [140, 30], [140, 20], [140, 10], [150, 10], [150, 20], [150, 30], [150, 40], [150, 50], [150, 60]]"
201,"[170, 150]","[[150, 70], [140, 70], [140, 60], [140, 50], [140, 40], [140, 30], [140, 20], [140, 10], [150, 10], [150, 20], [150, 30], [150, 40], [150, 50]]"
202,"[170, 150]","[[150, 80], [150, 70], [140, 70], [140, 60], [140, 50], [140, 40], [140, 30], [140, 20], [140, 10], [150, 10], [150, 20], [150, 30], [150, 40]]"
203,"[170, 150]","[[160, 80], [150, 80], [150, 70], [140, 70], [140, 60], [140, 50], [140, 40], [140, 30], [140, 20], [140, 10], [150, 10], [150, 20], [150, 30]]"
204,"[170, 150]","[[160, 90], [160, 80], [150, 80], [150, 70], [140, 70], [140, 60], [140, 50], [140, 40], [140, 30], [140, 20], [140, 10], [150, 10], [150, 20]]"
205,"[170, 150]","[[170, 90], [160, 90], [160, 80], [150, 80], [150, 70], [140, 70], [140, 60], [140, 50], [140, 40], [140, 30], [140, 20], [140, 10], [150, 10]]"
206,"[170, 150]","[[170, 100], [170, 90], [160, 90], [160, 80], [150, 80], [150, 70], [140, 70], [140, 60], [140, 50], [140, 40], [140, 30], [140, 20], [140, 10]]"
207,"[170, 150]","[[170, 110], [170, 100], [170, 90], [160, 90], [160, 80], [150, 80], [150, 70], [140, 70], [140, 60], [140, 50], [140, 40], [140, 30], [140, 20]]"
208,"[170, 150]","[[170, 120], [170, 110], [170, 100], [170, 90], [160, 90], [160, 80], [150, 80], [150, 70], [140, 70], [140, 60], [140, 50], [140, 40], [140, 30]]"
209,"[170, 150]","[[170, 130], [170, 120], [170, 110], [170, 100], [170, 90], [160, 90], [160, 80], [150, 80], [150, 70], [140, 70], [140, 60], [140, 50], [140, 40]]"
210,"[170, 150]","[[170, 140], [170, 130], [170, 120], [170, 110], [170, 100], [170, 90], [160, 90], [160, 80], [150, 80], [150, 70], [140, 70], [140, 60], [140, 50]]"
211,"[170, 150]","[[170, 150], [170, 140], [170, 130], [170, 120], [170, 110], [170, 100], [170, 90], [160, 90], [160, 80], [150, 80], [150, 70], [140, 70], [140, 60], [140, 50]]"
212,"[80, 130]","[[170, 160], [170, 150], [170, 140], [170, 130], [170, 120], [170, 110], [170, 100], [170, 90], [160, 90], [160, 80], [150, 80], [150, 70], [140, 70], [140, 60]]"
213,"[80, 130]","[[160, 160], [170, 160], [170, 150], [170, 140], [170, 130], [170, 120], [170, 110], [170, 100], [170, 90], [160, 90], [160, 80], [150, 80], [150, 70], [140, 70]]"
214,"[80, 130]","[[150, 160], [160, 160], [170, 160], [170, 150], [170, 140], [170, 130], [170, 120], [170, 110], [170, 100], [170, 90], [160, 90], [160, 80], [150, 80], [150, 70]]"
215,"[80, 130]","[[140, 160], [150, 160], [160, 160], [170, 160], [170, 150], [170, 140], [170, 130], [170, 120], [170, 110], [170, 100], [170, 90], [160, 90], [160, 80], [150, 80]]"
216,"[80, 130]","[[130, 160], [140, 160], [150, 160], [160, 160], [170, 160], [170, 150], [170, 140], [170, 130], [170, 120], [170, 110], [170, 100], [170, 90], [160, 90], [160, 80]]"
217,"[80, 130]","[[120, 160], [130, 160], [140, 160], [150, 160], [160, 160], [170, 160], [170, 150], [170, 140], [170, 130], [170, 120], [170, 110], [170, 100], [170, 90], [160, 90]]"
218,"[80, 130]","[[110, 160], [120, 160], [130, 160], [140, 160], [150, 160], [160, 160], [170, 160], [170, 150], [170, 140], [170, 130], [170, 120], [170, 110], [170, 100], [170, 90]]"
219,"[80, 130]","[[100, 160], [110, 160], [120, 160], [130, 160], [140, 160], [150, 160], [160, 160], [170, 160], [170, 150], [170, 140], [170, 130], [170, 120], [170, 110], [170, 100]]"
220,"[80, 130]","[[90, 160], [100, 160], [110, 160], [120, 160], [130, 160], [140, 160], [150, 160], [160, 160], [170, 160], [170, 150], [170, 140], [170, 130], [170, 120], [170, 110]]"
221,"[80, 130]","[[80, 160], [90, 160], [100, 160], [110, 160], [120, 160], [130, 160], [140, 160], [150, 160], [160, 160], [170, 160], [170, 150], [170, 140], [170, 130], [170, 120]]"
222,"[80, 130]","[[80, 150], [80, 160], [90, 160], [100, 160], [110, 160], [120, 160], [130, 160], [140, 160], [150, 160], [160, 160], [170, 160], [170, 150], [170, 140], [170, 130]]"
223,"[80, 130]","[[80, 140], [80, 150], [80, 160], [90, 160], [100, 160], [110, 160], [120, 160], [130, 160], [140, 160], [150, 160], [160, 160], [170, 160], [170, 150], [170, 140]]"
224,"[80, 130]","[[80, 130], [80, 140], [80, 150], [80, 160], [90, 160], [100, 160], [110, 160], [120, 160], [130, 160], [140, 160], [150, 160], [160, 160], [170, 160], [170, 150], [170, 140]]"
225,"[150, 80]","[[80, 120], [80, 130], [80, 140], [80, 150], [80, 160], [90, 160], [100, 160], [110, 160], [120, 160], [130, 160], [140, 160], [150, 160], [160, 160], [170, 160], [170, 150]]"
226,"[150, 80]","[[90, 120], [80, 120], [80, 130], [80, 140], [80, 150], [80, 160], [90, 160], [100, 160], [110, 160], [120, 160], [130, 160], [140, 160], [150, 160], [160, 160], [170, 160]]"
227,"[150, 80]","[[90, 110], [90, 120], [80, 120], [80, 130], [80, 140], [80, 150], [80, 160], [90, 160], [100, 160], [110, 160], [120, 160], [130, 160], [140, 160], [150, 160], [160, 160]]"
228,"[150, 80]","[[100, 110], [90, 110], [90, 120], [80, 120], [80, 130], [80, 140], [80, 150], [80, 160], [90, 160], [100, 160], [110, 160], [120, 160], [130, 160], [140, 160], [150, 160]]"
229,"[150, 80]","[[100, 100], [100, 110], [90, 110], [90, 120], [80, 120], [80, 130], [80, 140], [80, 150], [80, 160], [90, 160], [100, 160], [110, 160], [120, 160], [130, 160], [140, 160]]"
230,"[150, 80]","[[110, 100], [100, 100], [100, 110], [90, 110], [90, 120], [80, 120], [80, 130], [80, 140], [80, 150], [80, 160], [90, 160], [100, 160], [110, 160], [120, 160], [130, 160]]"
231,"[150, 80]","[[110, 90], [110, 100], [100, 100], [100, 110], [90, 110], [90, 120], [80, 120], [80, 130], [80, 140], [80, 150], [80, 160], [90, 160], [100, 160], [110, 160], [120, 160]]"
232,"[150, 80]","[[120, 90], [110, 90], [110, 100], [100, 100], [100, 110], [90, 110], [90, 120], [80, 120], [80, 130], [80, 140], [80, 150], [80, 160], [90, 160], [100, 160], [110, 160]]"
233,"[150, 80]","[[120, 80], [120, 90], [110, 90], [110, 100], [100, 100], [100, 110], [90, 110], [90, 120], [80, 120], [80, 130], [80, 140], [80, 150], [80, 160], [90, 160], [100, 160]]"
234,"[150, 80]","[[130, 80], [120, 80], [120, 90], [110, 90], [110, 100], [100, 100], [100, 110], [90, 110], [90, 120], [80, 120], [80, 130], [80, 140], [80, 150], [80, 160], [90, 160]]"
