149,"[20, 90]","[[90, 90], [100, 90], [110, 90], [120, 90], [130, 90], [140, 90], [150, 90], [160, 90], [170, 90], [180, 90]]"
150,"[20, 90]","[[80, 90], [90, 90], [100, 90], [110, 90], [120, 90], [130, 90], [140, 90], [150, 90], [160, 90], [170, 90]]"
151,"[20, 90]","[[70, 90], [80, 90], [90, 90], [100, 90], [110, 90], [120, 90], [130, 90], [140, 90], [150, 90], [160, 90]]"
152,"[20, 90]","[[60, 90], [70, 90], [80, 90], [90, 90], [100, 90], [110, 90], [120, 90], [130, 90], [140, 90], [150, 90]]"
153,"[20, 90]","[[50, 90], [60, 90], [70, 90], [80, 90], [90, 90], [100, 90], [110, 90], [120, 90], [130, 90], [140, 90]]"
154,"[20, 90]","[[40, 90], [50, 90], [60, 90], [70, 90], [80, 90], [90, 90], [100, 90], [110, 90], [120, 90], [130, 90]]"
155,"[20, 90]","[[30, 90], [40, 90], [50, 90], [60, 90], [70, 90], [80, 90], [90, 90], [100, 90], [110, 90], [120, 90]]"
156,"[20, 90]","[[20, 90], [30, 90], [40, 90], [50, 90], [60, 90], [70, 90], [80, 90], [90, 90], [100, 90], [110, 90], [120, 90]]"
157,"[70, 110]","[[20, 80], [20, 90], [30, 90], [40, 90], [50, 90], [60, 90], [70, 90], [80, 90], [90, 90], [100, 90], [110, 90]]"
158,"[70, 110]","[[30, 80], [20, 80], [20, 90], [30, 90], [40, 90], [50, 90], [60, 90], [70, 90], [80, 90], [90, 90], [100, 90]]"
159,"[70, 110]","[[40, 80], [30, 80], [20, 80], [20, 90], [30, 90], [40, 90], [50, 90], [60, 90], [70, 90], [80, 90], [90, 90]]"
160,"[70, 110]","[[50, 80], [40, 80], [30, 80], [20, 80], [20, 90], [30, 90], [40, 90], [50, 90], [60, 90], [70, 90], [80, 90]]"
161,"[70, 110]","[[60, 80], [50, 80], [40, 80], [30, 80], [20, 80], [20, 90], [30, 90], [40, 90], [50, 90], [60, 90], [70, 90]]"
162,"[70, 110]","[[70, 80], [60, 80], [50, 80], [40, 80], [30, 80], [20, 80], [20, 90], [30, 90], [40, 90], [50, 90], [60, 90]]"
163,"[70, 110]","[[70, 90], [70, 80], [60, 80], [50, 80], [40, 80], [30, 80], [20, 80], [20, 90], [30, 90], [40, 90], [50, 90]]"
164,"[70, 110]","[[70, 100], [70, 90], [70, 80], [60, 80], [50, 80], [40, 80], [30, 80], [20, 80], [20, 90], [30, 90], [40, 90]]"
165,"[70, 110]","[[70, 110], [70, 100], [70, 90], [70, 80], [60, 80], [50, 80], [40, 80], [30, 80], [20, 80], [20, 90], [30, 90], [40, 90]]"
166,"[90, 80]","[[60, 110], [70, 110], [70, 100], [70, 90], [70, 80], [60, 80], [50, 80], [40, 80], [30, 80], [20, 80], [20, 90], [30, 90]]"
167,"[90, 80]","[[60, 100], [60, 110], [70, 110], [70, 100], [70, 90], [70, 80], [60, 80], [50, 80], [40, 80], [30, 80], [20, 80], [20, 90]]"
168,"[90, 80]","[[60, 90], [60, 100], [60, 110], [70, 110], [70, 100], [70, 90], [70, 80], [60, 80], [50, 80], [40, 80], [30, 80], [20, 80]]"
169,"[90, 80]","[[50, 90], [60, 90], [60, 100], [60, 110], [70, 110], [70, 100], [70, 90], [70, 80], [60, 80], [50, 80], [40, 80], [30, 80]]"
170,"[90, 80]","[[40, 90], [50, 90], [60, 90], [60, 100], [60, 110], [70, 110], [70, 100], [70, 90], [70, 80], [60, 80], [50, 80], [40, 80]]"
171,"[90, 80]","[[30, 90], [40, 90], [50, 90], [60, 90], [60, 100], [60, 110], [70, 110], [70, 100], [70, 90], [70, 80], [60, 80], [50, 80]]"
172,"[90, 80]","[[30, 80], [30, 90], [40, 90], [50, 90], [60, 90], [60, 100], [60, 110], [70, 110], [70, 100], [70, 90], [70, 80], [60, 80]]"
173,"[90, 80]","[[40, 80], [30, 80], [30, 90], [40, 90], [50, 90], [60, 90], [60, 100], [60, 110], [70, 110], [70, 100], [70, 90], [70, 80]]"
174,"[90, 80]","[[50, 80], [40, 80], [30, 80], [30, 90], [40, 90], [50, 90], [60, 90], [60, 100], [60, 110], [70, 110], [70, 100], [70, 90]]"
